Age,Income,CreditScore,AccountTenure,MonthlySpending,TransactionFrequency,AvgAccountBalance,NumProducts,AppUsageScore,SupportCalls
43,48112.67255307588,707.6153518106075,16,1325.5831223087766,11,9164.674164802245,6,2.549964899863294,0
63,56153.52173855271,758.5486632150557,9,2065.4847396342166,40,23113.449805055083,1,7.860077106779523,1
38,49937.09496196837,636.7862547488629,15,1458.5983192846961,42,27923.43221806446,3,9.910988053614254,2
58,88879.93331149092,681.1456831974539,10,3108.163712511407,84,34494.73830040754,7,8.000124223777213,6
55,66852.2479642778,648.7770727878562,16,4439.192875075873,56,17735.705723800926,1,3.663432709043871,1
35,64401.392659334386,663.7126558728755,4,3491.2345500481383,19,7253.433251140268,5,3.2032806527092004,4
45,73668.37009246848,619.6238387404709,13,5815.030288947502,50,57928.51576947393,1,2.958992884593444,1
57,48117.30846450227,659.3614357139722,5,635.6650845095146,27,3701.0815844155622,7,2.2302556704013266,6
48,77185.14449999681,678.337066025276,7,1892.758354637072,16,20826.771849342935,7,5.961974947230711,9
30,66923.55491665483,657.711710008307,9,1368.3697691892276,97,31695.58286821418,7,6.4486033475800975,7
59,28782.18194491869,670.3363098191719,8,3975.24197723183,48,37266.83922556753,6,7.349523945968236,7
37,31439.383337984706,704.3024326062312,16,2235.339571625754,116,11492.597318784232,5,7.121920338403012,7
59,48554.058944318684,754.321746143864,6,2727.4194357727047,19,500.0,1,3.630999801550442,9
42,33579.870082696594,758.6693520867559,16,3260.4226383676714,97,11146.022398059937,1,3.972799048571619,8
46,55234.430786008335,725.6853060438195,6,754.2533793559098,113,32919.83765320828,3,7.1336308189810405,0
64,39725.24017168272,604.4011112937011,14,1754.381244154004,111,29562.44722242857,1,4.145028767052655,11
45,58045.53893858162,658.3754008658087,1,3696.7191444374976,53,30051.83538332113,5,2.913608706573817,0
37,88234.18751862911,663.5428981572439,9,1842.2945193904966,25,30674.961291115604,6,4.369025383270656,9
33,59012.4619288763,640.5710101526861,13,443.6284371175693,19,40101.263490207624,3,3.448757418201799,1
40,53940.71090196143,700.5410707417764,19,1417.284534778902,18,8361.673320578131,1,1.7948144909672004,10
45,67764.85295570688,584.3402904031125,17,2156.4783356736816,46,2031.530064085946,3,8.47125012048988,5
24,46071.60414154793,781.6139881716974,11,2700.1126238673137,112,25557.203678956335,4,8.678002502413328,0
30,76868.28618791999,751.7132402913029,8,2415.0240280593766,84,4272.129656477155,3,2.977752701501915,4
23,69904.25906248223,708.6921357141055,5,1762.938589668431,19,1086.26975772492,7,1.5829497957268157,4
61,60777.31124097128,676.2734402047889,10,3627.1761266181634,110,38359.39864860704,6,7.649446936160616,3
38,63086.316632671726,753.7303577043532,7,2345.1268761257097,67,23755.397256137196,7,2.9037576327707235,10
56,100834.91821125704,721.364296206816,10,2751.2816343975082,72,20427.397235676297,4,4.540919404931742,4
42,78846.24420535736,746.3982670530855,4,1826.8528271338816,31,20739.109951479728,7,1.5772172701364493,11
54,103990.53262322668,676.4568750644096,9,4310.728317088255,91,18407.91485263002,4,3.0364262628259167,0
28,70640.60386584904,787.35878515185,14,2030.042673751767,97,38258.609679898604,3,8.136120504966723,10
60,30566.171146586235,750.0132725413914,2,2589.631439911913,109,500.0,5,8.239568022236817,10
64,54756.52594272318,710.5721777261559,9,3741.999330552256,57,500.0,6,2.8637634239893934,5
39,25995.90250903868,755.3583752258693,1,2836.0507132719513,56,5954.277221181368,5,4.0232246059602055,6
62,70566.06069333837,654.8502834899617,10,2806.1076357249776,67,24337.42471609928,6,2.208145771843692,7
61,74908.08394690804,609.9499784391784,10,200.0,77,47080.15609817732,6,1.6675536725643014,1
57,42281.68008081442,699.2930307828485,3,3316.7620020326617,57,33036.25987257909,7,9.929545430035684,6
26,46887.272407062934,676.5745732511919,6,2566.704328256188,61,28886.640713361456,7,6.900345561203553,5
46,62975.017924704305,668.1369594633422,6,3149.8781238070605,56,18801.996030732116,5,5.878868582784869,8
54,36037.91873471564,752.9787223609642,2,2719.855658042604,111,500.0,2,7.889486503647696,7
26,34536.80461514934,690.0283527926379,18,1829.0109314525535,47,27724.847361307464,4,8.560694437189518,10
57,84772.64096082242,695.814144412129,2,3573.168599859514,11,50389.50598752698,7,8.260432912402548,3
53,62294.21236327937,660.3768464747542,12,2737.751933535899,46,16399.135167372067,7,1.1488550436088896,8
42,48837.81284588088,732.8673883567716,5,952.7362107485083,8,11589.899528691007,7,2.681271083714486,0
41,26157.622228855616,722.1125468784752,7,4070.220587615395,73,16471.352054145602,3,6.894147719060479,10
26,77047.02713788944,732.4195806136576,16,783.4245227350336,9,28996.267077386296,5,4.381834130235666,5
26,46309.635755660616,650.1641620018293,1,3581.115081100651,79,21675.95277877898,5,9.842343859549963,7
24,97213.68891741076,758.2453076028197,1,4284.318126316249,109,33650.21166672082,7,6.9886431337442865,10
50,77186.20195386889,790.3261054259824,17,1172.4454768440846,96,19498.236886252624,3,9.60894017856286,10
31,43837.16291185462,730.5223038394823,1,2352.685855914534,84,16384.825555313288,7,2.8130183348121442,3
50,45690.56605737057,631.4427027653426,13,2240.862104638988,45,23435.089699313685,4,8.775613253035207,1
51,94437.02325888663,631.8678629458279,9,2294.8346137829335,98,11905.217347539829,3,3.892170752337028,10
44,58314.811063309906,657.4773826644147,15,4696.286026279677,8,46111.47412166957,7,9.906083274140261,1
29,49733.7754335326,646.1373671588888,3,1186.3373524994574,6,32346.71597174922,6,2.4191980486583256,9
23,60554.4337695314,675.7344424587641,14,2132.119546145202,114,3504.521188915074,2,5.647058369544939,0
51,49641.746998924194,717.9465479820708,11,4303.986998586101,71,8813.612426987924,6,8.135600804534096,4
60,64820.9695421633,697.3971464449909,12,2112.4614059930223,118,28480.055077491565,2,4.893782325436323,5
57,58483.52756963474,692.1373433831774,13,1377.0643409602046,25,22749.763189946207,3,5.212756541688821,3
56,77510.15961023017,665.5278350119912,13,2815.617618123698,74,24537.675640221107,6,9.87720215955167,3
44,52228.51793521747,675.5692443701271,1,3466.7686500484183,47,17118.08794075787,4,4.82777335271038,4
51,42303.67266620706,727.7945304517401,10,2028.5908358220433,86,26827.5955478815,6,6.436648905391572,4
26,53020.30606752829,559.2825183500111,3,3165.242068969054,112,17470.91197244438,5,1.4908569460763563,8
22,52898.32203551908,679.3165754912761,4,848.0618871105239,73,28450.69315114386,2,8.57989072189234,7
40,58449.32369612013,697.2792556956394,16,914.7674998976868,13,31595.423468763474,2,6.833512440815891,8
48,72690.8057611445,727.0149841128376,8,1971.8964636968471,88,44101.105049572405,7,4.636180925765322,2
31,71598.1793494384,619.3972436429706,16,3208.0209039900737,32,12279.511355810599,4,1.1455258595906779,2
24,83993.17351717137,616.2254190528129,17,3413.7975771821034,30,19833.22052261689,2,6.325019385341535,0
35,43770.20644532952,715.0372996926881,19,1081.5807430503241,86,1715.278836557496,2,1.1139204563574596,9
26,67774.40246102217,565.732865584585,15,3369.3048456790953,87,47393.92125558639,7,1.0108325251811612,5
50,74546.3969404143,759.9313466456472,16,2699.808448521736,7,500.0,4,6.544887059344192,3
58,46515.59187376272,693.5955194895686,15,1444.9543666584186,77,45243.040827977136,6,2.701153606010988,10
22,55847.37894035242,773.5232727706062,2,898.973977572402,104,21402.04373436712,3,2.7269879474628578,7
35,25000.44251562406,614.7756574058292,11,2775.7877858851907,99,26276.4189572997,6,6.879444092494693,1
31,78137.15390251469,653.8184318769056,1,4047.475868998535,53,17514.963594055233,5,1.4832746914543686,10
28,55690.035953602615,535.5279003843868,15,2542.6269169335483,21,20466.509871699378,5,3.820650053271007,1
46,76131.28353362,632.2586142202834,19,1378.0949807125162,67,28821.268996167542,2,2.3448871192781717,6
64,64120.990357590264,668.9691871566872,4,258.37325550468813,59,500.0,5,6.2215873281688046,4
25,56296.69542050253,562.2375451994938,11,4335.38901626633,27,10218.106443591456,3,6.955886392546563,0
26,28143.944012950284,656.322391268096,5,3750.2207323837147,38,7324.140742870126,2,7.4902226823913916,6
46,31700.9477856712,560.7595893883854,3,2862.492218525922,109,26711.071753037257,7,3.297080952267089,6
24,15000.0,664.5523889053145,13,4273.592760718553,109,20065.492976057783,5,1.803247764729256,9
39,48747.730343426876,748.8267156264942,10,2768.7029197043134,73,29271.43760643212,7,1.7081529124770805,5
40,105564.97406362496,677.9012149931526,11,1862.7556592587803,19,22471.62506272034,1,4.835363936056514,3
53,34241.05220964001,779.4924423567081,18,3166.158694060252,51,35878.83253723994,1,9.512599681564435,11
40,15000.0,727.1775538036766,2,1504.3291884786504,7,8895.885634868693,1,2.9595613082232215,7
32,79253.37839171063,760.8888709164182,7,1305.222618576183,87,20872.336697753566,7,3.310674412073944,11
21,107274.35738593402,634.103285547303,9,3425.9285315287225,32,36640.4512100377,1,1.9079992189527304,10
46,65958.42130519605,632.6515022964438,10,3526.9105210768985,7,33639.8907203101,6,6.450132465045372,1
34,65774.6478943992,700.736804983122,18,971.5140634151087,106,500.0,1,7.118855865524574,1
58,53802.358527124976,585.3378745020284,7,1015.8427810697724,8,4683.338165229185,2,6.78638087344684,1
57,24114.855389798802,708.2686249857254,7,1965.9403676403863,92,18773.13591942824,4,8.750172187403031,2
31,30985.76164513047,660.5648110071842,3,1646.4342001844047,35,16477.449908880844,6,5.377832515234646,5
56,53664.93341202963,759.7998102527995,12,3071.7865157984425,49,19018.599071721274,4,2.21011336690358,0
33,49830.89319940513,720.7707352447646,7,2557.6598053187076,63,31942.854503777693,2,3.6046461763397137,10
63,57696.54144460116,745.8023858204076,17,3897.8875091639266,49,24340.745075031075,2,6.961869760792166,1
23,76586.49647856317,634.7476351162971,1,2880.70927028078,79,25215.36354528845,3,6.518097763674039,9
53,48363.24336165958,742.8926161257036,5,1726.5078043939866,41,30059.203529051378,6,5.779028167686662,1
26,76994.33512809222,766.682749661857,16,230.64536573626538,69,36112.613077183385,4,7.146679768198185,11
30,48494.2058019446,677.6771705971796,15,2715.3471811326126,13,500.0,1,6.736517653359694,0
25,80764.79185731514,635.6389628380107,2,447.6062677164673,21,14200.603276429201,2,8.931924005184566,2
43,61727.35134146847,636.6927679259354,9,1711.6537156949967,69,6755.483191104491,1,6.274147397304669,9
30,51283.39318156976,754.3407795209579,7,1633.9278662839893,7,27129.742038422788,4,8.007412228305007,6
64,61385.881210977794,841.0607445453986,4,1889.8874621398822,115,13068.440666230166,7,3.2383644036982107,0
22,54129.22315684867,621.1012957894867,18,920.7588880877706,30,21137.92425372683,6,7.103643261301612,6
33,62262.68475359943,616.4887969974463,4,1629.6680702680605,57,32782.146146037616,5,9.11974706544408,4
60,75162.12397034944,735.2848508404687,13,3875.0854941421603,35,10955.210918327602,7,4.4715909510984995,8
22,58255.688031687,634.7651882380013,1,3871.7781850899196,30,25442.235090683283,7,8.011937686047819,1
40,52608.622942924376,741.1013230536962,3,4338.999730559165,27,43307.417347406416,5,7.523103710758918,0
21,37529.67590178341,707.9207704115987,16,2512.175830892529,34,32474.231898073704,2,1.5357357718464022,8
57,71583.5603858343,678.5613618501221,4,2825.4629546778956,14,500.0,3,6.233574786616651,7
29,66965.4445280545,706.4762920713013,16,3892.7337012323896,76,15623.799480858484,1,2.1717041428072212,9
37,36361.14298144958,702.8119021492037,19,735.2068516754591,112,25337.245029154943,2,9.70587255007532,5
29,76709.88555841522,669.2236101328294,1,3466.7542080444414,93,28291.75784332894,3,8.302667524305907,4
31,36036.319347953286,574.6183381016904,5,4062.8136680747866,68,16214.764425691308,1,1.987514211224081,7
35,80584.43582467787,690.7190437153421,19,1433.2476087548514,26,10403.166635157002,4,2.0957679788291057,7
44,73757.26654374035,774.3836219638498,11,4159.166974724391,19,21016.44402273453,7,6.35026469421357,4
58,68393.31045196138,583.4738802077286,13,4969.2592963619,109,3696.729441575835,7,4.10400256755865,11
55,52460.09681665928,622.0528987916633,5,3433.416004612994,60,36496.01399066777,5,1.3141527316579835,6
50,71515.59565332906,705.6096184859607,4,3213.405242392148,78,48030.214609222516,3,5.874773570497478,0
51,81527.43990482361,682.3155117639368,4,1156.2687410448898,24,25920.409526751857,1,4.490605897172622,3
25,71847.03842216346,704.6709295750574,4,3783.0447148491094,109,16513.42169706329,2,1.909688431345684,1
64,46594.99956547525,638.0409075303403,4,1269.2912168354644,51,34113.5149987047,1,8.217283530303844,9
34,65348.13964710928,749.7474971955384,18,2943.688963168436,91,31578.938365380105,2,9.235690887509254,2
31,82640.69972590072,682.8140339414126,18,3065.3141287972294,57,15866.888808418633,7,7.80934540612717,11
29,103981.96361113407,721.8191313405835,16,200.0,57,19282.3464597537,5,8.401800790146496,0
54,55895.740510016076,699.2166446582657,9,2986.9640602429013,5,10856.984913078555,5,2.9484151053950565,10
32,77157.66212262861,690.5296980776595,18,5645.769743774186,6,22470.272374039552,1,3.372156558267409,10
55,82689.61040168637,717.6100194216878,2,200.0,62,24483.637100678727,1,2.8767478626926897,1
55,43751.900020204725,691.189277238017,4,2435.3296071842383,23,8298.010185939564,2,7.885570882290076,0
21,95641.56636122963,608.5880583142693,12,200.0,66,3879.854875581548,2,9.531253710410473,7
60,38696.30631833109,745.2414095429579,7,1427.0302734337874,82,500.0,3,7.451534860605124,3
42,76179.71030065953,729.087637174891,15,200.0,76,26248.019939180638,7,8.933200883916005,2
49,66106.39559094132,553.5889765185314,7,2691.450792396661,106,19827.761455698408,3,6.748291853948553,0
28,61111.5111999632,640.7479829074593,17,3452.3257639115136,16,18746.387797177595,3,4.488939105029192,1
31,110936.66562897287,742.5416277495684,16,2991.6863593229104,30,26967.888835164995,1,4.831854534372747,2
61,53974.895293463975,570.3842872113299,19,1383.7810366509134,31,6485.570364674346,6,1.6778928895066434,2
57,53653.08814542783,736.6140129140447,9,1768.726292084887,33,3946.208972432105,6,1.2831147572142347,5
34,86629.5761479559,671.526647860745,14,2826.727223302767,19,23616.228784532876,6,7.259280437701697,9
50,75236.07556173566,760.4169542200394,17,1421.2912118332954,50,500.0,6,4.9458600281006255,7
55,85641.9784191711,679.9311926554722,5,905.4458697812299,5,16115.232035986635,3,5.969935612491666,5
41,62337.387646822266,636.6759204202624,2,2213.0475278776466,64,56996.69558866818,1,6.018951228601747,1
57,66338.85234024326,698.4851396455484,16,1366.3501488731108,111,500.0,6,3.4963823199997126,1
25,98018.71225989149,678.1768706294008,14,2993.869500704371,96,13553.86460103915,5,5.283032597465416,6
39,43280.918408386075,631.3489319515592,14,4058.436880380301,61,500.0,4,5.23684199500932,0
34,57942.45911816679,813.1006089806832,1,5617.100083246915,7,16494.079126667835,5,4.4958449910507134,0
46,75965.0814285089,621.7341091049411,3,2905.68029456758,119,49498.04642397965,1,8.386078450609634,6
24,56082.783598243244,545.4226774964123,7,3275.1665953834445,22,27003.761551856005,1,5.060476033188364,8
45,48597.08241433929,774.9019380872895,15,1780.8191880470467,56,10793.310363185376,4,6.432800720553891,4
62,72369.69025573044,644.9861916610444,19,1855.1478709341463,64,52721.159679066484,2,9.059681083427435,10
45,86716.11332982988,662.1936043420583,2,4040.8674958491274,38,500.0,2,8.796102605730303,0
38,57183.31274388286,658.525636122258,19,2168.4066398238665,100,26809.147396355285,2,9.013799834012486,4
60,56628.20758378502,645.8209139505004,9,2587.5368543269387,97,20973.69180639405,3,3.4300449681851255,10
28,47046.23948633138,634.0284517241932,19,3967.5708041540015,93,16294.629786343752,2,1.3148423947725654,0
59,54080.46313188531,620.1909618501821,5,2177.6473937360925,64,32106.372105932678,7,3.349601199057963,9
60,81672.12159660371,683.8855857022739,18,4300.504525225779,30,2270.3088758704907,3,3.508366110586378,11
34,61621.257413873136,655.8807465394619,16,3187.635203261686,107,24689.339508084937,3,9.184242940524712,8
52,43900.18678139424,723.8217314200368,4,3046.477805173858,76,22784.874841467743,2,6.843184595541736,3
58,65247.247606473255,708.9616430969693,12,1722.1730235191874,23,6934.810053294301,2,1.735335636420059,8
53,81023.88021972081,624.3492683884757,7,3110.951194060126,115,49249.93370625976,4,2.2184073640999102,1
43,48762.286729051426,686.5112765643414,14,1985.1448625605044,110,17272.44104957541,6,2.401085129877779,6
35,33427.89560808873,654.9297005527188,12,3063.2906274348456,26,17920.244417079382,4,6.673795733520309,11
53,103816.50319745504,620.5003734419801,3,2377.8099210874852,97,4584.842370563869,3,7.618726229563028,1
45,32429.412999135056,721.365894230908,5,3660.171485180943,37,17549.893233254268,4,8.736795195088565,11
37,52819.54872288428,672.7204832414981,17,2461.8745926438937,42,55021.31910228477,3,9.465728957256188,3
53,64642.57023717339,655.5469987897712,10,4945.4290602840365,113,16209.322100426223,1,2.815341016477976,5
22,54551.44597511418,628.6659658146033,10,2169.343625925129,114,27780.529145204644,3,3.7879523625164415,1
34,58501.783106899624,618.3237943355997,11,1858.5102855717878,39,34258.215979902685,3,3.162905926703476,1
60,71536.76335749187,799.3260814348728,17,2915.3365441615047,111,17278.965332898562,4,4.2288541071952395,1
60,15000.0,700.0471189777998,5,3793.445266992968,71,13856.145465743,6,9.231985966813745,2
59,34662.11056952298,614.532257767831,13,3784.1181817927286,87,27083.958218392596,1,6.176013102454254,4
26,60885.18772140658,697.2719538993688,10,2700.137733282997,14,16381.124466733996,5,7.643727075920491,8
26,51915.6597605278,743.7209706077323,9,2906.906992965742,95,15022.323908206035,5,5.411073125141038,5
23,62588.225165511954,690.0510567518025,17,2908.645668846908,19,34098.34841389194,6,1.2597212200251207,11
27,64553.06565262609,762.4412805279875,1,1206.5526236462497,15,18958.653696304245,5,1.5777593739803288,8
28,17681.600090580156,587.431211475802,4,3728.888130119316,115,38198.5975739711,1,5.841307281410971,9
62,85472.80664303293,560.5206771571874,4,990.5722814551991,94,18621.09967635317,2,7.46910131338023,4
35,50034.642337993006,695.6310453112252,18,1208.8015890582496,28,500.0,1,2.9379747477585836,10
49,42689.73630447987,696.589768602433,9,2566.0325014257583,81,500.0,4,7.497186165930737,5
53,64167.10591918558,479.62998930474544,18,2116.1683190253502,100,500.0,7,8.29599196135161,9
50,62143.204555644865,642.5854345278791,14,3455.3888792505395,105,500.0,3,4.707077305259001,11
59,83933.81635309276,619.4802611369927,15,3036.823207204217,8,23998.068962418456,3,7.717773095596945,7
47,65437.46325540034,596.4832255578106,6,2665.8416644848307,17,5430.0096017879205,4,4.636269552956139,2
56,83162.21696048601,619.3374941234114,10,1149.3592048335397,77,500.0,4,7.10515566509518,1
49,41236.45249144589,715.7472680959615,15,2531.8721258360824,61,18036.414672875937,7,7.875973443875887,2
58,62837.22110414998,618.9556987226175,4,2436.9862370543005,117,3772.5789930371793,7,9.927339564772996,8
53,37705.04585350222,621.0126719250895,18,2766.624084282604,102,26946.48706885948,3,4.108569958572365,5
57,61953.51711120559,582.8716814685392,18,1983.9543934868345,41,26574.029709002432,7,4.699367025171503,9
47,57714.24088796229,756.1345785509495,17,3127.3810455922517,52,28161.294232747696,7,2.490580534691542,11
53,56854.05149598194,706.077941928238,12,2084.1267547517596,75,500.0,7,2.8366575256162623,3
24,57029.44895276734,530.4586278258259,7,3014.9361581549347,5,20681.136895698222,6,7.240555023385399,9
42,74727.78940369195,621.0655952466088,16,3455.257088902901,64,18178.963998979107,2,9.253410311390285,2
22,27852.806859948407,711.7110730636956,11,1858.4854016171512,16,1675.3358033330587,7,4.551444564951165,1
30,42004.24274431655,756.8835529389702,14,1573.409835782218,25,500.0,2,2.618600021519871,3
25,59188.56346509649,730.4503255619994,3,3071.639387763207,15,18369.726182938608,2,3.5658954944469468,8
30,36426.738210575,658.6590253845269,19,914.6803831426846,48,35961.74080634308,4,5.095465343273247,3
53,60922.28212402088,564.1173883524177,18,3833.9977058704744,119,500.0,7,3.6158529642883153,11
58,58982.94957517851,732.2149396346787,10,2513.1551405403698,62,7512.186906440051,3,3.1022117480967966,4
33,31924.867098948336,662.1861889207697,6,2362.289917721962,112,21973.026694792447,6,7.623860398813716,7
51,30936.69707491445,684.1317208769042,13,3155.2191020214714,48,36873.79991290447,3,1.0706042911656088,1
56,15000.0,669.3547737074902,10,3080.745424506516,82,15314.427287280236,7,5.853074746028348,11
44,35586.59900636174,598.6682300254239,18,2507.8216899746885,102,48965.04422046176,3,8.143901263267786,10
35,60286.465164212,701.8550127333793,16,3554.3396927222966,38,500.0,7,3.396054576857214,2
49,63123.75645881755,693.5875418668068,6,1693.1340335796974,29,500.0,6,6.429623595508156,5
28,64037.99119256902,654.452669425112,13,3354.8277919523503,8,35265.725745855336,1,7.02010095056756,11
25,44441.62374665238,708.2663479917492,4,1205.6518339971096,68,500.0,6,6.89522226764581,6
49,59633.93031957021,597.5600271546016,14,3112.7787892781607,94,26922.98504450974,1,5.012646707788459,3
24,67944.89218482906,663.8598334470134,1,2106.5520442396514,20,15582.01342259282,5,4.119201890882013,0
32,34639.28900997694,681.5676483761473,5,926.6967251569708,14,6484.9909634000305,1,8.523316657250321,6
22,62466.5814878108,575.9043420718963,8,2807.971380573247,113,13599.991872966923,2,7.8260136129987785,11
47,73129.62423670183,676.5742033498368,12,2458.688208219125,70,663.9215955584186,2,3.8912965607252126,8
51,50184.557403542385,724.0187088008778,2,648.7293886214457,39,15224.989168755856,6,1.9271727499798548,0
56,81244.68660699207,661.806144557428,12,200.0,87,20261.290015322877,2,1.6462679090092227,0
56,50651.3131235006,677.9531058491393,5,2317.2833998990063,10,13756.670353307949,2,1.8484838010904245,0
46,42798.7828975385,713.74064235405,5,4441.871152842193,23,11225.955767280946,5,6.245824250728385,9
63,71136.82357105841,656.7319934680237,13,2885.2180098470926,63,23812.054925608234,2,1.4649595824609072,6
47,100665.87538932913,662.1321560273427,9,1698.036115942667,57,44893.57693692245,4,4.032341874676345,10
25,61707.07237775618,609.397789128052,10,3798.2434188254283,119,16006.948970264064,4,7.778797317228064,8
40,72698.15608227439,679.1037933607541,1,3588.6683414494705,12,32299.857575063266,4,3.649133498638403,2
31,49825.65557804312,659.9090909837132,3,4025.894893587263,82,5507.3450299198485,1,7.869772694621169,7
30,35167.67560407944,709.9453877031993,18,3320.677317211248,14,500.0,6,7.709203343863497,8
60,63325.31291801467,713.8075972509944,12,3563.0827877334495,71,26799.730809710363,6,3.2124441936989467,2
58,66487.99943575822,727.4725423407729,3,3377.3302372150765,42,16496.98184624975,3,7.559399620834709,11
26,52841.778192376754,649.5043789462921,9,1926.994063100287,33,36942.46012464624,5,7.729989744448907,11
28,72621.13036043012,549.405134862553,2,535.2631127156856,19,39881.3527354064,4,4.577085331003242,2
43,46918.3998037136,724.4983847878865,3,1874.637525048338,91,32586.2726364123,4,2.893784353673664,0
46,41958.27468296516,705.8672578458445,14,3825.924372401625,27,32260.374956002754,2,5.691437262026822,1
63,81212.8586097233,641.8825037188346,4,2042.7869966865142,86,500.0,4,9.292578292001767,6
32,81306.95253083261,713.2964119740402,19,2325.449138671173,50,26667.83749350543,2,6.7565505918885576,2
46,47313.13788328643,593.0846118490255,13,1101.0580802242662,87,32943.19744197506,2,2.5563024786453505,6
33,94377.00980809644,741.8144127722165,7,1838.6925134089324,32,923.2609675738531,3,7.144812322601679,4
60,54257.86614939501,659.982526892357,12,2489.092999859889,30,20131.587673846796,1,4.844827245536511,9
38,61695.65729287917,630.2643432197062,3,3091.074613430504,14,4359.076784866453,2,6.323759176198357,7
45,58306.949163031444,642.6979066256667,9,1949.6068393892,51,35412.65892201317,2,7.606576315207971,4
53,70475.2043489136,666.1109008399873,2,1865.7550892587612,8,5660.029023852536,6,5.634526163630003,2
60,65428.42987601885,679.2792756020322,9,3510.6106781786416,59,8107.068395950297,3,8.325855771159777,8
63,65159.243231633154,682.8968168239644,12,2890.3198317258684,70,13039.24750915977,2,7.49940021384965,6
32,39608.76736560228,654.2235533625126,12,3038.406958230579,71,53741.15332850411,5,6.535660060166596,4
64,26228.753664206313,692.0143744076887,15,4333.984703282045,11,35070.08405114295,1,2.3571353424911634,6
56,82843.20056505724,680.496756460006,2,1893.9107339075713,59,44189.05788370826,5,8.523541998204115,10
24,49091.080021205125,641.1456202655361,18,2441.176995422038,84,500.0,4,9.423150267878345,9
25,59019.33253133044,632.1085625347241,13,3161.3917293077757,35,960.5788074114971,1,2.2326861142836534,8
57,66535.97819779562,716.5019325736903,14,1454.1911660103838,78,40078.69465576546,4,5.394170164900875,4
28,92580.19206698536,711.4595621598743,5,2774.859685902543,23,500.0,6,3.3299986777345403,6
62,63227.15849285016,683.4281813096758,10,2526.6357967109207,32,9924.737437255008,7,7.790709766830082,10
48,52104.048741518054,735.4517279594121,12,5832.7592938829475,85,50830.12010941785,7,7.4946667240422995,8
51,49529.112374262855,562.3203406299419,10,2619.843401998088,32,5548.02904542965,7,2.2679660851335885,0
29,59252.86317516123,646.1363215095978,11,3888.3277186771984,23,500.0,2,8.893245441354734,3
49,41812.70460718774,610.6209732599214,2,3495.931856616211,105,20712.117565644923,3,2.6287575758020205,0
34,60577.5144629802,815.376335908271,5,1112.126076230815,91,500.0,5,8.175331230832967,7
60,58959.606230839716,722.7931892237592,7,641.4113944471603,24,38558.75109459375,4,5.112823236652044,2
61,92830.53897288302,675.2562809805034,6,2796.417526439553,17,6577.118757654585,2,3.954450642023361,1
42,58327.97722818158,727.0994347307694,3,4008.8015945763455,81,3571.4145663211966,7,2.4241533640679216,3
31,21510.236779023006,746.9765398253069,13,2845.4977834758092,47,20440.735289960026,5,2.5085283053196648,10
43,113470.21940792957,746.3379014914442,3,2594.622164820609,15,13933.432212868156,5,6.957014992308102,2
21,79136.67462312194,735.3022091060212,6,2159.0960164609,52,23785.237905212303,6,5.953873491524084,10
57,101646.9748819117,664.2475806030764,11,911.2465040843151,19,27822.566741040508,6,2.0987687948610945,4
41,36853.60026031031,649.9180748309628,17,1347.3751388931853,21,16740.683847846583,7,2.014280743944927,7
46,55563.46437487416,622.268649201159,10,553.2235733923626,58,2578.2708502095265,4,1.6507951729551231,9
56,73488.02482988639,710.1468360037404,12,1176.3440810640982,54,30957.624275971473,7,7.693906126361897,7
43,70727.82744568918,670.4638558802732,17,1868.7901150847795,32,9598.852728465075,7,7.406938767063603,10
21,66138.75414719104,654.8917381689682,4,3431.219225820383,87,6963.665382414476,2,1.5258789176911765,6
60,16007.785629988917,651.7603182963319,2,1965.919287045283,8,22139.909227340762,3,6.042430680372757,7
35,25751.210848713723,767.0115578380813,11,2806.750942659661,26,500.0,7,1.762085397184209,4
41,90350.40218127743,737.1608247705003,7,2662.275053412018,90,25863.140497205794,4,9.133711935480475,9
29,93906.5906573938,789.8236313676899,2,3098.8586025795685,105,22936.43005826284,5,9.164056772621192,9
29,57866.974171272086,711.7409779935265,18,1258.2220821792894,43,36827.294604095296,5,7.284096908318171,10
30,87808.54948812764,683.4172664152939,4,3771.0324581482582,38,12494.1179062341,1,9.33570029295505,11
46,39535.444677134044,678.4758529553045,8,811.3876180556886,101,39872.472980334,7,8.303077273723215,10
61,44111.478930626385,618.7819071643116,14,1962.624157136071,48,27944.643507528133,2,8.456847183343445,5
55,37954.39356273701,604.3148604949159,12,2474.913510668106,46,19598.162383351413,1,6.127370655129399,7
45,43001.60908622708,710.4404613135724,18,3412.173817779697,44,47250.43888259056,6,3.754532783945583,0
46,74453.92019045238,623.9192773710047,11,4155.171202660904,101,21428.190962701756,3,2.9601920360477942,5
31,42752.952538731115,692.6874652320341,8,3421.6378241540683,16,12224.490085585236,4,3.9448001983503627,5
58,104794.86079855729,746.9280009857127,2,4199.09962894703,6,21857.599896072366,7,6.656458870801559,10
22,69201.41212694877,640.0727640181462,15,1504.9888845912344,32,11915.462493290255,5,2.5539088224915902,4
27,81690.54092990176,800.6288980754947,9,3928.4445760854514,78,25604.70020892041,2,3.3277621297358944,3
38,69798.81165600146,620.5582927433541,19,3722.388075895961,90,39810.30922996258,5,5.21254776515918,0
47,84285.39300918559,739.4116853893908,8,200.0,85,19879.939512661113,7,3.09745088672154,10
54,42640.00000922906,705.4853708679417,19,2235.4429073268684,94,21352.09490109992,6,6.297793027444555,9
